trip_id,energy_consumed
135673:303276,0
135625:301082,0
135698:303203,0
135631:301501,0
135724:303071,0
135637:300063,0
135133:303026,0
135118:301751,0
135136:303681,0
135121:301434,0
135139:301067,0
135124:303884,0
135142:301222,0
135127:304143,0
135145:299257,0
135130:303858,0
135105:303273,0
135110:300871,0
135107:303349,0
135112:301252,0
135101:302871,0
135094:300804,0
135102:303146,0
135095:299329,0
135114:303228,0
135115:300953,0
