trip_id,energy_consumed
135605:303515,0
135649:303527,0
135610:301429,0
135654:303468,0
135060:300065,0
135078:303393,0
135065:301746,0
135083:303306,0
135070:299759,0
135088:302882,0
135038:301270,0
135052:303524,0
135041:300067,0
135055:304304,0
