trip_id,energy_consumed
135560:303278,0
135513:299639,0
135574:302907,0
135521:300248,0
135588:303506,0
135531:300742,0
135602:303075,0
134927:301490,0
134944:303367,0
134929:299471,0
134946:303271,0
134931:300345,0
134948:303486,0
134933:301602,0
134950:303098,0
134935:301327,0
134952:302902,0
134937:299669,0
134954:303598,0
134939:299961,0
134956:303716,0
134941:300011,0
134958:303176,0
134959:300029,0
