trip_id,energy_consumed
135555:304418,0
135499:300452,0
135570:304086,0
135501:301483,0
135584:304450,0
135503:301741,0
135598:303883,0
135505:299968,0
134763:304213,0
134747:301609,0
134765:299215,0
134749:301181,0
134767:300778,0
134751:299479,0
134769:300925,0
134753:299183,0
134771:299776,0
134755:300007,0
134773:301336,0
134757:299834,0
134775:299763,0
134759:299246,0
134777:301365,0
134761:301530,0
134791:304101,0
134792:304322,0
